RBD;ESTABLECIMIENTO;LATITUD;LONGITUD;NOM_COM_RBD;COD_REG_RBD
4714;ESCUELA HELEN KELLER ADAMS;-36,784512;-73,098602;HUALPÉN;8
4715;LICEO SIMÓN BOLÍVAR;-36,794151;-73,090233;HUALPÉN;8
4716;ESCUELA MANUEL ROJAS;-36,7826424;-73,1098025;HUALPÉN;8
4717;LICEO TÉCNICO PROFESIONAL LUCILA GODOY ALCAYAGA;-36,781818;-73,109268;HUALPÉN;8
4719;ESCUELA REPUBLICA DEL PERU;-36,78574;-73,116333;HUALPÉN;8
4720;ESCUELA D N° 475;-36,77824;-73,09549;TALCAHUANO;8
4722;ESCUELA BLANCA ESTELA PRAT CARVAJAL;-36,789749;-73,103973;HUALPÉN;8
4723;ESCUELA MEXICO ESTADO DE GUERRERO;-36,714069;-73,116119;TALCAHUANO;8
4724;ESCUELA BASICA LA DAMA BLANCA;-36,714642;-73,116318;TALCAHUANO;8
4725;ESCUELA VILLA INDEPENDENCIA;-36,76022;-73,093491;TALCAHUANO;8
4726;ESCUELA BASICA LAS HIGUERAS;-36,742668;-73,102837;TALCAHUANO;8
4727;COLEGIO HUACHIPATO;-36,743038;-73,102837;TALCAHUANO;8
4728;COLEGIO LOS CONDORES;-36,754879;-73,093391;TALCAHUANO;8
4729;COLEGIO PERLA DEL BIO BIO;-36,79221368;-73,09948211;HUALPÉN;8
4730;ESCUELA ALONKURA;-36,791618;-73,092552;HUALPÉN;8
4731;ESCUELA BÁSICA CRISTÓBAL COLÓN;-36,801411;-73,082542;HUALPÉN;8
4732;ESCUELA BASICA CRUZ DEL SUR;-36,752338;-73,087273;TALCAHUANO;8
4733;LICEO BICENTENARIO ANITA SERRANO SEPULVEDA;-36,720798;-73,112259;TALCAHUANO;8
4734;ESCUELA BASICA LIBERTAD;-36,733849;-73,11187;TALCAHUANO;8
4736;ESCUELA CORNETA CABRALES;-36,690411;-73,116386;TALCAHUANO;8
4737;COLEGIO BASICO VILLA ACERO;-36,797771;-73,090424;HUALPÉN;8
4738;NULL; ; ;TALCAHUANO;8
4739;ESCUELA; ; ;TALCAHUANO;8
4740;C.E.I.A. HUALPENCILLO;-36,78260803;-73,11172485;HUALPÉN;8
4741;ESCUELA DIFERENCIAL PUERTA NUEVA;-36,77433014;-73,08822632;TALCAHUANO;8
4742;COLEGIO REMODELACION SIMONS;-36,72401;-73,108658;TALCAHUANO;8
4743;NULL; ; ;TALCAHUANO;8
4744;ESCUELA BASICA CERRO CORNOU;-36,711151;-73,118263;TALCAHUANO;8
4745;NULL; ; ;TALCAHUANO;8
4746;ESCUELA BUENA VISTA ZAROR;-36,71434;-73,123894;TALCAHUANO;8
4747;ESCUELA F 500 HUERTOS FAMILIARES;-36,759361;-73,086128;TALCAHUANO;8
4748;ESCUELA REPUBLICA BOLIVARIANA DE VENEZUELA;-36,707001;-73,107002;TALCAHUANO;8
4750;ESCUELA SANTA CLARA;-36,73959;-73,093849;TALCAHUANO;8
4751;CENTRO LABORAL POLIVALENTE ALONKURA;-36,73897934;-73,10677338;TALCAHUANO;8
4753;ESCUELA BASICA PENINSULA DE TUMBES;-36,6394;-73,094856;TALCAHUANO;8
4754;ESCUELA BASICA CERRO SAN FRANCISCO;-36,71529;-73,130074;TALCAHUANO;8
4755;ESCUELA BASICA HUALPEN; ; ;HUALPÉN;8
4756;ESCUELA CHOME; ; ;HUALPÉN;8
4757;ESCUELA BASICA CALETA LENGA;-36,76769405;-73,17126803;HUALPÉN;8
4758;COLEGIO CARMELA CARVAJAL DE PRAT;-36,640709;-73,062897;TALCAHUANO;8
4759;VIRGINIA NASLARG; ; ;TALCAHUANO;8
4760;COLEGIO BERNARDO O´HIGGINS;-36,787411;-73,107323;HUALPÉN;8
4761;NATURAL LA ARAUCANA; ; ;TALCAHUANO;8
4762;LICEO LA ASUNCION;-36,746559;-73,109711;TALCAHUANO;8
4764;SAN ANDRES; ; ;TALCAHUANO;8
4765;DIEGO THOMPSON; ; ;TALCAHUANO;8
4767;ESCUELA PARTICULAR MANUEL RODRIGUEZ;-36,799911;-73,09156;HUALPÉN;8
4768;CENTRO INTEGRAL LOS AROMOS;-36,78436;-73,08239;HUALPÉN;8
4769;RAMON GALLEGOS ZUNIGA; ; ;TALCAHUANO;8
4770;COLEGIO SAN PABLO; ; ;TALCAHUANO;8
4771;CENTINELA; ; ;TALCAHUANO;8
4772;ESCUELA ADVENTISTA DE HUALPEN;-36,79134;-73,093079;HUALPÉN;8
4773;ESCUELA PARTICULAR GABRIELA MISTRAL;-36,78585584;-73,10427499;HUALPÉN;8
4774;ESCUELA PARTICULAR ENRIQUE MOLINA GARMENDIA;-36,780319;-73,098343;HUALPÉN;8
4775;CHALLE; ; ;TALCAHUANO;8
4776;COLEGIO PARTICULAR LOS ARAUCANOS;-36,71978887;-73,13223855;TALCAHUANO;8
4777;ESCUELA PARTICULAR ESMERALDA;-36,772591;-73,088127;TALCAHUANO;8
4778;COLEGIO PARTICULAR TALCAHUANO;-36,738239;-73,101677;TALCAHUANO;8
4779;COLEGIO ADVENTISTA DE TALCAHUANO CENTRO;-36,721031;-73,110039;TALCAHUANO;8
4780;VILLA PORTALES; ; ;TALCAHUANO;8
4781;ESCUELA BASICA ELIEZER;-36,748001;-73,087082;TALCAHUANO;8
4782;CENTRO EDUCACIÓN EVANGÉLICO DE HUALPÉN;-36,784519;-73,097328;HUALPÉN;8
4784;ESCUELA BASICA PUERTO MONTT; ; ;TALCAHUANO;8
4785;COLEGIO SANTA BERNARDITA;-36,7495;-73,093163;TALCAHUANO;8
4786;ESCUELA SANTA TERESITA;-36,780022;-73,106087;HUALPÉN;8
4787;COLEGIO MIRAMAR;-36,7186022;-73,13623072;TALCAHUANO;8
4788;ESCUELA PARTICULAR SAN JUAN EVANGELISTA;-36,78046669;-73,11054599;HUALPÉN;8
4789;EL SOL; ; ;TALCAHUANO;8
4790;COLEGIO MONTANER DE HUALPEN;-36,787029;-73,110573;HUALPÉN;8
4791;ESCUELA PARTICULAR DIEGO PORTALES;-36,78418;-73,095848;HUALPÉN;8
4792;COLEGIO SANTA CECILIA;-36,7225;-73,119186;TALCAHUANO;8
4793;INMACULADA CONCEPCION; ; ;TALCAHUANO;8
4794;COLEGIO ETCHEGOYEN; ; ;TALCAHUANO;8
4795;SAN MIGUEL; ; ;TALCAHUANO;8
4796;ARTURO PRAT CHACON;-36,700649;-73,12047;TALCAHUANO;8
4798;SAGRADOS CORAZONES;-36,800642;-73,0863;HUALPÉN;8
4799;ANDRES BELLO; ; ;TALCAHUANO;8
4803;ESCUELA DIFERENCIAL MARTA STOWHAS KARGUS;-36,73871613;-72,99830627;PENCO;8
4804;CENTRO CAPACITACION LABORAL DIFERENCIAL; ; ;PENCO;8
4805;LICEO PENCOPOLITANO;-36,738831;-73,00135;PENCO;8
4806;ESCUELA REPUBLICA DE ITALIA;-36,741959;-73,000137;PENCO;8
4807;ESCUELA ISLA DE PASCUA;-36,73806;-72,993767;PENCO;8
4808;ESCUELA PENCO;-36,74696;-72,993271;PENCO;8
4809;ESCUELA EDUARDO CAMBELL SAAVEDRA;-36,725498;-72,990982;PENCO;8
4810;ESCUELA ALMIRANTE JORGE MONTT ÁLVAREZ;-36,728951;-72,989937;PENCO;8
4811;ESCUELA ALMIRANTE PATRICIO LYNCH;-36,713249;-72,976547;PENCO;8
4812;ESCUELA LA GREDA;-36,767521;-73,01329;PENCO;8
4813;ESCUELA VIPLA;-36,721062;-72,976212;PENCO;8
4814;ESCUELA ETHEL HENCK DE GRANT;-36,781651;-73,021019;PENCO;8
4815;NULL; ; ;PENCO;8
4817;ESCUELA BASICA PRIMER AGUA ABAJO;-36,723289;-72,904922;PENCO;8
4818;COLEGIO PARTICULAR FUNNY SCHOOL;-36,73838;-72,994713;PENCO;8
4819;COLEGIO AITUE; ; ;PENCO;8
4820;ESCUELA PARTICULAR QUEEN ELIZABETH SCHOOL;-36,733761;-72,98864;PENCO;8
4821;MIRAMAR; ; ;PENCO;8
4822;COLEGIO EL REFUGIO;-36,74073;-72,997993;PENCO;8
4823;PEDRO AGUIRRE CERDA; ; ;PENCO;8
4824;LICEO BICENTENARIO DE EXCELENCIA INDUSTRIAL DE TOME;-36,610809;-72,955467;TOMÉ;8
4825;LICEO COMERCIAL DE TOME;-36,613941;-72,956596;TOMÉ;8
4827;ESCUELA ESPECIAL TOMÉ;-36,6386261;-72,95159912;TOMÉ;8
4828;CURSO SATELITE ESC E-515; ; ;TOMÉ;8
4829;LICEO VICENTE ALBERTO PALACIOS VALDES;-36,61372;-72,956017;TOMÉ;8
4830;LICEO REPÚBLICA DEL ECUADOR;-36,615749;-72,953423;TOMÉ;8
4831;ESCUELA BASICA BELLAVISTA;-36,63694;-72,951942;TOMÉ;8
4832;ESCUELA BASICA IGNACIO SERRANO MONTANER;-36,610069;-72,9589;TOMÉ;8
4834;ESCUELA BASICA DICHATO;-36,549503;-72,929802;TOMÉ;8
4835;ESCUELA BASICA ARTURO PRAT;-36,615829;-72,960953;TOMÉ;8
4836;ESCUELA BASICA REPUBLICA DE PANAMA;-36,626129;-72,953331;TOMÉ;8
4837;ESCUELA BASICA RAFAEL;-36,62891;-72,792976;TOMÉ;8
4838;ESCUELA BASICA CARLOS MAHNS CHOUPAY;-36,619709;-72,951363;TOMÉ;8
4839;ESCUELA BASICA COCHOLGUE;-36,597351;-72,975281;TOMÉ;8
4840;ESCUELA PATRIMONIAL CALIFORNIA;-36,621929;-72,946121;TOMÉ;8
4841;ESCUELA BASICA CERRO ESTANQUE;-36,611469;-72,947449;TOMÉ;8
4842;ESCUELA MARIANO EGANA;-36,607738;-72,949463;TOMÉ;8
4843;ESCUELA BÁSICA LISA ENRIQUETA PETER TEUBNER;-36,61536;-72,939598;TOMÉ;8
4844;ESCUELA BASICA MENQUE;-36,553501;-72,866943;TOMÉ;8
4845;ESCUELA BASICA PUNTA DE PARRA;-36,672951;-72,961723;TOMÉ;8
4846;ESCUELA BASICA SAN PEDRO DE RINCO; ; ;TOMÉ;8
4848;ESCUELA BASICA SAN CARLITOS;-36,637119;-72,848;TOMÉ;8
4849;ESCUELA BASICA PISSIS;-36,61332149;-72,80306287;TOMÉ;8
4851;ESCUELA BASICA BURCA;-36,48201;-72,907417;TOMÉ;8
4852;ESCUELA BASICA CALETA DEL MEDIO;-36,538212;-72,959572;TOMÉ;8
4853;LOMAS ALTAS; ; ;TOMÉ;8
4854;ESCUELA BASICA SAN FRANCISCO;-36,598881;-72,827553;TOMÉ;8
4855;ESCUELA BASICA MILLAHUE;-36,70533;-72,780899;TOMÉ;8
4856;ESCUELA BASICA LOS QUILLAYES;-36,59218754;-72,83976416;TOMÉ;8
4857;ESCUELA BASICA SANTA RITA; ; ;TOMÉ;8
4858;ESCUELA BASICA CORONEY;-36,668339;-72,892418;TOMÉ;8
4859;ESCUELA BASICA CHUPALLAR;-36,542801;-72,826622;TOMÉ;8
4860;ESCUELA BASICA VEGAS DE COLIUMO;-36,593891;-72,952812;TOMÉ;8
4861;ESCUELA BASICA SAN ANTONIO;-36,710091;-72,858971;TOMÉ;8
4862;ESCUELA BASICA CONUCO; ; ;TOMÉ;8
4863;NULL; ; ;TOMÉ;8
4865;ESCUELA PARTICULAR MARGARITA NASEAU;-36,6171;-72,961319;TOMÉ;8
4866;COLEGIO DOCTOR GUILLERMO VELASCO BARROS;-36,617111;-72,960083;TOMÉ;8
4867;ESCUELA BASICA RAFAEL AMPUERO VILLARROEL;-36,629829;-72,794693;TOMÉ;8
4868;COLEGIO PADRE LUIS AMIGO;-36,799599;-73,060516;CONCEPCIÓN;8
4869;ESCUELA BASICA FLORIDA;-36,82608;-72,660988;FLORIDA;8
4870;LICEO LUIS DE ALAVA;-36,826229;-72,660881;FLORIDA;8
4871;LICEO COPIULEMU;-36,899818;-72,805252;FLORIDA;8
4873;ESCUELA RAHUIL;-36,654591;-72,709549;FLORIDA;8
4874;ESCUELA BASICA GRANERILLO;-36,70850754;-72,67634583;FLORIDA;8
4875;ESCUELA BASICA CANCHA DE LOS MONTERO;-36,92498;-72,68251;FLORIDA;8
4876;ESCUELA BASICA LA PAZ;-36,90823364;-72,7647171;FLORIDA;8
4877;ESCUELA BASICA PONEN;-36,776871;-72,815613;FLORIDA;8
4879;ESCUELA BASICA PUENTE SIETE;-36,80579;-72,797447;FLORIDA;8
4880;ESCUELA BASICA PAREDONES; ; ;FLORIDA;8
4882;ESCUELA BASICA QUEBRADA LAS ULLOA;-36,866379;-72,790558;FLORIDA;8
4883;ESCUELA BASICA EL QUILLAY; ; ;FLORIDA;8
4884;NULL; ; ;FLORIDA;8
4885;NULL; ; ;FLORIDA;8
4886;ESCUELA BASICA SAN SEBASTIAN DE MANCO;-36,765808;-72,719353;FLORIDA;8
4887;ESCUELA BASICA CRUCERO DE HUARO;-36,72845078;-72,73252106;FLORIDA;8
4888;ESCUELA BASICA QUEBRADA DE RIFFO;-36,85632006;-72,76422125;FLORIDA;8
4889;ESCUELA BASICA PENINHUEQUE;-36,83992;-72,730476;FLORIDA;8
4890;ESCUELA BASICA VILLAMAVIDA;-36,808559;-72,840233;FLORIDA;8
4891;ESCUELA BASICA ROA;-36,735126;-72,78807068;FLORIDA;8
4892;ESCUELA BASICA JUAN CHICO;-36,75801086;-72,83779144;FLORIDA;8
4893;ESCUELA BASICA SAN ANTONIO DE CUDA;-36,86965876;-72,67726791;FLORIDA;8
4894;PARVULARIO RURAL MANDERSCHEID;-36,951992;-72,74791;FLORIDA;8
4896;ESCUELA PARTICULAR UNICORNIO;-36,823769;-72,660782;FLORIDA;8
4897;LICEO SAN JUAN BAUTISTA DE HUALQUI;-36,9734;-72,934479;HUALQUI;8
4898;ESCUELA MANUEL AMAT Y JUNIET;-36,977531;-72,937202;HUALQUI;8
4899;ESCUELA HOGAR LAS TOTORITAS; ; ;HUALQUI;8
4901;ESCUELA BASICA EL MAITEN;-36,99987;-72,788582;HUALQUI;8
4902;ESCUELA CARLOS ALBERTO FERNÁNDEZ CASTILLO;-37,162411;-72,908096;HUALQUI;8
4903;ESCUELA BASICA SANTA FILOMENA DE PICHACO;-36,91986847;-72,86039734;HUALQUI;8
4904;ESCUELA BASICA RANGUEL;-37,13044;-72,870644;HUALQUI;8
4905;ESCUELA QUINQUIBUENO;-36,97522;-72,938271;HUALQUI;8
4906;ESCUELA SAN JOSE LA PALMA;-37,145432;-72,847473;HUALQUI;8
4907;ESCUELA GOMERO;-37,187649;-72,824661;HUALQUI;8
4908;ESCUELA ALEJANDRO VARELA SANTA MARIA;-37,056709;-72,957802;HUALQUI;8
4909;ESCUELA PROFESORA JUANA SALGADO PARRA DE UNIHUE;-37,11697;-72,943207;HUALQUI;8
4910;ESCUELA GUILLERMO BARBERI MASSA;-36,985081;-72,83094;HUALQUI;8
4911;ESCUELA DE CHILLANCITO;-37,06459;-72,888618;HUALQUI;8
4912;ESCUELA MAQUEUTO;-36,9377594;-72,90203857;HUALQUI;8
4913;ESCUELA BARRANCAS JUNTAS;-37,017879;-72,857849;HUALQUI;8
4915;ESCUELA LA CALLE;-37,035099;-72,887268;HUALQUI;8
4916;ESCUELA BASICA VALLE SAN AMBROSIO; ; ;HUALQUI;8
4917;ESCUELA SANTA SUSANA DE PICHACO;-36,91124;-72,880157;HUALQUI;8
4918;ESCUELA AGUA CORTA;-36,977428;-72,900917;HUALQUI;8
4920;ESCUELA SAN NICANOR;-37,069859;-72,847023;HUALQUI;8
4921;ESCUELA ARMANDO JOSE SANTOS IBANEZ VARGA;-36,91799164;-72,92664337;HUALQUI;8
4922;COLEGIO CONCEPCION HUALQUI;-36,971279;-72,929321;HUALQUI;8
4923;ESCUELA PARTICULAR SANTA CRUZ;-37,068501;-72,795486;HUALQUI;8
4924;ESCUELA PARTICULAR SANTO DOMINGO;-37,12626955;-72,78729932;HUALQUI;8
4925;LICEO NUEVA ZELANDIA;-37,180279;-72,940598;SANTA JUANA;8
4926;ESCUELA RECAREDO VIGUERAS ARANEDA;-37,175041;-72,936562;SANTA JUANA;8
4927;ESCUELA COLICO ALTO;-37,30196;-72,856293;SANTA JUANA;8
4929;ESCUELA ESPIGADO;-37,396431;-73,012306;SANTA JUANA;8
4930;ESCUELAS LAS CACHANAS;-37,35816193;-73,02439117;SANTA JUANA;8
4932;ESCUELA PODUCO ALTO;-37,30624;-72,941933;SANTA JUANA;8
4933;ESCUELA CABRERA;-37,394199;-73,101761;SANTA JUANA;8
4934;ESCUELA PAPAL;-37,2375412;-73,03688812;SANTA JUANA;8
4935;ESCUELA TORRE DORADA;-37,284142;-72,808502;SANTA JUANA;8
4936;ESCUELA PURGATORIO;-37,309719;-72,987869;SANTA JUANA;8
4937;ESCUELA MALAL;-37,34817358;-72,93770962;SANTA JUANA;8
4938;ESCULA BALSEADERO;-37,27030563;-72,73510742;SANTA JUANA;8
4939;ESCUELA CURALI;-37,21991348;-72,96336365;SANTA JUANA;8
4940;ESCUELA CURAMAVIDA;-37,27203;-72,776741;SANTA JUANA;8
4941;ESCUELA PODUCO BAJO;-37,258659;-72,944107;SANTA JUANA;8
4942;ESCUELA TANAHUILLIN;-37,245529;-72,813133;SANTA JUANA;8
4943;ESCUELA CHACAYAL;-37,317669;-72,922707;SANTA JUANA;8
4944;ESCUELA HUALLEREHUE;-37,18325097;-72,98634658;SANTA JUANA;8
4946;ESCUELA LA GENERALA;-37,383789;-72,964638;SANTA JUANA;8
4947;ESCUELA PARTICULAR CLORINDA AVELLO;-37,175571;-72,939278;SANTA JUANA;8
4948;LICEO POLITECNICO ROSAURO SANTANA RIOS;-37,0952;-73,152512;LOTA;8
4949;LICEO COMERCIAL PRESIDENTE FREI MONTALVA;-37,07481;-73,149513;LOTA;8
4950;ESCUELA ESPECIAL LUIS COUSINO SQUELLA;-37,08896637;-73,15903473;LOTA;8
4951;LICEO CARLOS COUSIÑO GOYENECHEA;-37,085049;-73,162247;LOTA;8
4952;LICEO BALDOMERO LILLO FIGUEROA;-37,092091;-73,155777;LOTA;8
4953;ESCUELA ISIDORA GOYENECHEA;-37,084572;-73,153992;LOTA;8
4954;ESCUELA BASICA SANTA MARIA DE GUADALUPE;-37,094749;-73,15554;LOTA;8
4955;ESCUELA BASICA KONRAD ADENAUER;-37,090969;-73,154839;LOTA;8
4956;ESCUELA BASICA BELLO HORIZONTE;-37,07724;-73,152679;LOTA;8
4957;MATIAS COUSINO; ; ;LOTA;8
4958;LICEO THOMPSON MATTHEWS;-37,084801;-73,161453;LOTA;8
4960;COLEGIO ANGEL DE PEREDO;-37,0909;-73,1558;LOTA;8
4961;ESCUELA BASICA COLCURA;-37,109821;-73,145737;LOTA;8
4963;ESCUELA BASICA CALETA EL BLANCO; ; ;LOTA;8
4964;ESC.BASICA SANTA MARIA DE LA COSTA; ; ;LOTA;8
4965;C.E.I.A SAN LUIS DE POTOSI REPÚBLICA DE MÉXICO;-37,09513092;-73,15384674;LOTA;8
4966;ESCUELA BASICA VALLE DEL LOUTA; ; ;LOTA;8
4967;ESCUELA BASICA CENTENARIO;-37,080891;-73,161186;LOTA;8
4968;ESCUELA BÁSICA ARTÍSTICA ISAÍAS GUEVARA SOTO;-37,094921;-73,158272;LOTA;8
4969;LICEO SANTA DORIS;-37,082512;-73,164993;LOTA;8
4970;ESCUELA PADRE FRANCISCO DE CROZE;-37,09436846;-73,15708609;LOTA;8
4971;ESCUELA PARTICULAR SANTA TERESA;-37,08034592;-73,15781269;LOTA;8
4973;INSTITUTO HUMANIDADES SAN FRANCISCO DE ASIS;-37,078918;-73,156128;LOTA;8
4974;ESCUELA PARTICULAR GETSEMANI;-37,08189;-73,151741;LOTA;8
4975;LICEO BICENTENARIO DE EXCELENCIA INDUSTRIAL FEDERICO SCHWAGER;-37,02623;-73,177689;CORONEL;8
4977;LICEO COMERCIAL ANDRES BELLO LOPEZ;-37,011749;-73,155907;CORONEL;8
4978;CENTRO EDUCACIÓN INTEGRADA DE ADULTOS SERGIO PERALTA MORALES;-37,01784134;-73,1446228;CORONEL;8
4979;ESCUELA DIFERENCIAL MARÍA ESTER BREVE GONZÁLEZ;-37,00305176;-73,16517639;CORONEL;8
4980;ESCUELA ESPECIAL ADULTOS; ; ;CORONEL;8
4981;CURSO SATELITE; ; ;CORONEL;8
4982;LICEO CORONEL ANTONIO SALAMANCA;-37,02821;-73,146828;CORONEL;8
4983;LICEO YOBILO DE CORONEL;-37,007721;-73,153137;CORONEL;8
4984;ESCUELA ROSITA RENARD;-37,001919;-73,165176;CORONEL;8
4985;ESCUELA BASICA PLAYAS NEGRAS;-37,036621;-73,144096;CORONEL;8
4986;ESCUELA ROSA MEDEL AGUILERA;-37,022079;-73,161873;CORONEL;8
4987;ESCUELA BASICA JAVIERA CARRERA;-37,015091;-73,153893;CORONEL;8
4988;ESCUELA RAFAEL SOTOMAYOR BAEZA;-37,028938;-73,144562;CORONEL;8
4989;ESCUELA VICTOR DOMINGO SILVA;-37,011181;-73,153572;CORONEL;8
4990;ESCUELA AMBROSIO O´HIGGINS;-36,996319;-73,157509;CORONEL;8
4991;ESCUELA REPUBLICA DE FRANCIA;-37,031731;-73,139137;CORONEL;8
4992;ESCUELA REMIGIO CASTRO ABURTO;-37,030121;-73,145332;CORONEL;8
4994;ESCUELA ADELAIDA MIGUIELES SOTO;-37,030029;-73,144974;CORONEL;8
4995;ESCUELA OCTAVIO SALINAS CARIAGA;-37,007549;-73,161652;CORONEL;8
4996;ESCUELA VISTA HERMOSA;-37,025558;-73,131912;CORONEL;8
4997;ESCUELA JORGE ROJAS MIRANDA;-37,022289;-73,149841;CORONEL;8
4998;ESCUELA ROSA YANEZ RODRIGUEZ;-37,024288;-73,178101;CORONEL;8
4999;ESCUELA BASICA RAMON FREIRE SERRANO;-36,98518;-73,158623;CORONEL;8
5001;ESCUELA ARTURO HUGHES CERNA;-36,982231;-73,158531;CORONEL;8
5002;ESCUELA JUAN JOSE LATORRE BENAVENTE;-36,975689;-73,528664;CORONEL;8
5003;ESCUELA FRANCISCO COLOANE;-37,045422;-73,51313;CORONEL;8
5004;NULL; ; ;CORONEL;8
5005;ESCUELA ESCUADRON;-36,95467;-73,14856;CORONEL;8
5006;ESCUELA BASICA PATAGUAL;-37,011639;-73,002708;CORONEL;8
5007;JUAN ANTONIO RIOS; ; ;CORONEL;8
5008;EUSEBIO LILLO; ; ;CORONEL;8
5009;COLEGIO PARTICULAR GABRIELA MISTRAL;-37,011719;-73,153351;CORONEL;8
5010;ESCUELA METODISTA;-37,001499;-73,16449;CORONEL;8
5011;FILOMENA DELGADO; ; ;CORONEL;8
5012;COLEGIO PARTICULAR SAN PEDRO;-37,028111;-73,141129;CORONEL;8
5014;SAN FRANCISCO; ; ;CORONEL;8
5015;ESCUELA PARTICULAR SAN MARCOS;-36,98531;-73,155853;CORONEL;8
5016;COLEGIO PARTICULAR IGNACIO CARRERA PINTO;-36,982262;-73,155487;CORONEL;8
